,Unnamed: 0,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Mean Household Income,Percent of Individuals Below Poverty Level,Unemployment Rate,Labor Force Participation Rate,ED Visit Rate
248,248,"Carbon County, PA",42025,2007,2007,Suppressed,64339,Suppressed,Suppressed,Suppressed,,,,,
249,249,"Carbon County, PA",42025,2008,2008,Suppressed,64947,Suppressed,Suppressed,Suppressed,,,,,
250,250,"Carbon County, PA",42025,2009,2009,Suppressed,65204,Suppressed,Suppressed,Suppressed,,,,,
251,251,"Carbon County, PA",42025,2010,2010,Suppressed,65249,Suppressed,Suppressed,Suppressed,57312.0,12.6,12.1,58.9,
252,252,"Carbon County, PA",42025,2011,2011,Suppressed,65154,Suppressed,Suppressed,Suppressed,58311.0,11.2,11.9,56.2,
253,253,"Carbon County, PA",42025,2012,2012,Suppressed,65006,Suppressed,Suppressed,Suppressed,61145.0,8.4,8.1,59.7,
254,254,"Carbon County, PA",42025,2013,2013,Suppressed,64786,Suppressed,Suppressed,Suppressed,56953.0,15.7,11.1,60.8,
255,255,"Carbon County, PA",42025,2014,2014,Suppressed,64441,Suppressed,Suppressed,Suppressed,58695.0,13.0,7.1,61.7,
256,256,"Carbon County, PA",42025,2015,2015,Suppressed,63960,Suppressed,Suppressed,Suppressed,65242.0,9.1,7.0,58.2,
257,257,"Carbon County, PA",42025,2016,2016,14,63594,Unreliable,12,36.9,63116.0,14.7,6.0,59.7,28.22
258,258,"Carbon County, PA",42025,2017,2017,10,63853,Unreliable,7.5,28.8,60796.0,13.8,6.9,58.4,35.837500000000006
259,259,"Carbon County, PA",42025,2018,2018,12,64227,Unreliable,9.7,32.6,64567.0,12.0,5.7,60.9,34.215
260,260,"Centre County, PA",42027,1999,1999,Suppressed,135315,Suppressed,Suppressed,Suppressed,,,,,
261,261,"Centre County, PA",42027,2000,2000,Suppressed,135758,Suppressed,Suppressed,Suppressed,,,,,
262,262,"Centre County, PA",42027,2001,2001,Suppressed,137620,Suppressed,Suppressed,Suppressed,,,,,
263,263,"Centre County, PA",42027,2002,2002,Suppressed,140821,Suppressed,Suppressed,Suppressed,,,,,
264,264,"Centre County, PA",42027,2003,2003,Suppressed,142926,Suppressed,Suppressed,Suppressed,,,,,
265,265,"Centre County, PA",42027,2004,2004,Suppressed,144238,Suppressed,Suppressed,Suppressed,,,,,
266,266,"Centre County, PA",42027,2005,2005,Suppressed,145543,Suppressed,Suppressed,Suppressed,,,,,
267,267,"Centre County, PA",42027,2006,2006,Suppressed,148734,Suppressed,Suppressed,Suppressed,,,,,
268,268,"Centre County, PA",42027,2007,2007,Suppressed,149498,Suppressed,Suppressed,Suppressed,,,,,
269,269,"Centre County, PA",42027,2008,2008,Suppressed,151645,Suppressed,Suppressed,Suppressed,,,,,
270,270,"Centre County, PA",42027,2009,2009,Suppressed,153052,Suppressed,Suppressed,Suppressed,,,,,
271,271,"Centre County, PA",42027,2010,2010,Suppressed,153990,Suppressed,Suppressed,Suppressed,58977.0,20.9,6.3,58.8,
272,272,"Centre County, PA",42027,2011,2011,Suppressed,154722,Suppressed,Suppressed,Suppressed,63513.0,20.7,5.6,60.3,
273,273,"Centre County, PA",42027,2012,2012,Suppressed,155171,Suppressed,Suppressed,Suppressed,68963.0,21.0,5.9,56.9,
274,274,"Centre County, PA",42027,2013,2013,Suppressed,155403,Suppressed,Suppressed,Suppressed,69025.0,19.8,5.3,57.8,
275,275,"Centre County, PA",42027,2014,2014,10,158742,Unreliable,3,11.6,65970.0,18.6,4.6,57.2,
276,276,"Centre County, PA",42027,2015,2015,Suppressed,160580,Suppressed,Suppressed,Suppressed,73000.0,16.8,5.1,58.8,
277,277,"Centre County, PA",42027,2016,2016,Suppressed,161464,Suppressed,Suppressed,Suppressed,81724.0,18.0,4.8,57.3,4.42
278,278,"Centre County, PA",42027,2017,2017,11,162660,Unreliable,3.4,12.1,75792.0,18.3,4.1,56.1,5.5600000000000005
279,279,"Centre County, PA",42027,2018,2018,Suppressed,162805,Suppressed,Suppressed,Suppressed,75355.0,19.1,3.3,56.8,1.75
280,280,"Chester County, PA",42029,1999,1999,Suppressed,428055,Suppressed,Suppressed,Suppressed,,,,,
281,281,"Chester County, PA",42029,2000,2000,Suppressed,433501,Suppressed,Suppressed,Suppressed,,,,,
282,282,"Chester County, PA",42029,2001,2001,Suppressed,441024,Suppressed,Suppressed,Suppressed,,,,,
283,283,"Chester County, PA",42029,2002,2002,Suppressed,447842,Suppressed,Suppressed,Suppressed,,,,,
284,284,"Chester County, PA",42029,2003,2003,Suppressed,455111,Suppressed,Suppressed,Suppressed,,,,,
285,285,"Chester County, PA",42029,2004,2004,Suppressed,462902,Suppressed,Suppressed,Suppressed,,,,,
286,286,"Chester County, PA",42029,2005,2005,Suppressed,470506,Suppressed,Suppressed,Suppressed,,,,,
287,287,"Chester County, PA",42029,2006,2006,Suppressed,479137,Suppressed,Suppressed,Suppressed,,,,,
288,288,"Chester County, PA",42029,2007,2007,Suppressed,486156,Suppressed,Suppressed,Suppressed,,,,,
289,289,"Chester County, PA",42029,2008,2008,Suppressed,491473,Suppressed,Suppressed,Suppressed,,,,,
290,290,"Chester County, PA",42029,2009,2009,Suppressed,496291,Suppressed,Suppressed,Suppressed,,,,,
291,291,"Chester County, PA",42029,2010,2010,Suppressed,498886,Suppressed,Suppressed,Suppressed,107732.0,6.2,6.2,69.1,
292,292,"Chester County, PA",42029,2011,2011,13,503897,Unreliable,1.4,4.4,103087.0,7.2,6.9,67.8,
293,293,"Chester County, PA",42029,2012,2012,11,506575,Unreliable,1.1,3.9,108903.0,7.6,7.1,69.7,
294,294,"Chester County, PA",42029,2013,2013,Suppressed,509468,Suppressed,Suppressed,Suppressed,112453.0,7.0,6.2,69.4,
295,295,"Chester County, PA",42029,2014,2014,12,512784,Unreliable,1.2,4.1,115104.0,7.4,5.1,69.1,
296,296,"Chester County, PA",42029,2015,2015,17,515939,Unreliable,1.9,5.3,120114.0,5.7,4.1,68.7,
297,297,"Chester County, PA",42029,2016,2016,41,516312,7.9,5.7,10.8,125605.0,7.3,4.7,68.5,7.48
298,298,"Chester County, PA",42029,2017,2017,65,519293,12.5,9.7,16,128002.0,6.4,4.3,69.0,11.1375
299,299,"Chester County, PA",42029,2018,2018,111,522046,21.3,17.3,25.2,130858.0,7.0,3.9,69.1,17.0825
300,300,"Clarion County, PA",42031,1999,1999,Suppressed,41771,Suppressed,Suppressed,Suppressed,,,,,
301,301,"Clarion County, PA",42031,2000,2000,Suppressed,41765,Suppressed,Suppressed,Suppressed,,,,,
302,302,"Clarion County, PA",42031,2001,2001,Suppressed,41547,Suppressed,Suppressed,Suppressed,,,,,
303,303,"Clarion County, PA",42031,2002,2002,Suppressed,41220,Suppressed,Suppressed,Suppressed,,,,,
304,304,"Clarion County, PA",42031,2003,2003,Suppressed,41293,Suppressed,Suppressed,Suppressed,,,,,
305,305,"Clarion County, PA",42031,2004,2004,Suppressed,40509,Suppressed,Suppressed,Suppressed,,,,,
306,306,"Clarion County, PA",42031,2005,2005,Suppressed,40458,Suppressed,Suppressed,Suppressed,,,,,
307,307,"Clarion County, PA",42031,2006,2006,Suppressed,40615,Suppressed,Suppressed,Suppressed,,,,,
308,308,"Clarion County, PA",42031,2007,2007,Suppressed,40399,Suppressed,Suppressed,Suppressed,,,,,
309,309,"Clarion County, PA",42031,2008,2008,Suppressed,40355,Suppressed,Suppressed,Suppressed,,,,,
310,310,"Clarion County, PA",42031,2009,2009,Suppressed,40173,Suppressed,Suppressed,Suppressed,,,,,
311,311,"Clarion County, PA",42031,2010,2010,Suppressed,39988,Suppressed,Suppressed,Suppressed,,,,,
312,312,"Clarion County, PA",42031,2011,2011,Suppressed,40013,Suppressed,Suppressed,Suppressed,,,,,
313,313,"Clarion County, PA",42031,2012,2012,Suppressed,39646,Suppressed,Suppressed,Suppressed,,,,,
314,314,"Clarion County, PA",42031,2013,2013,Suppressed,39155,Suppressed,Suppressed,Suppressed,,,,,
315,315,"Clarion County, PA",42031,2014,2014,Suppressed,38821,Suppressed,Suppressed,Suppressed,,,,,
316,316,"Clarion County, PA",42031,2015,2015,Suppressed,39498,Suppressed,Suppressed,Suppressed,,,,,
317,317,"Clarion County, PA",42031,2016,2016,Suppressed,38513,Suppressed,Suppressed,Suppressed,,,,,13.02
318,318,"Clarion County, PA",42031,2017,2017,Suppressed,38458,Suppressed,Suppressed,Suppressed,,,,,0.0
319,319,"Clarion County, PA",42031,2018,2018,Suppressed,38779,Suppressed,Suppressed,Suppressed,,,,,0.0
320,320,"Clearfield County, PA",42033,1999,1999,Suppressed,83229,Suppressed,Suppressed,Suppressed,,,,,
321,321,"Clearfield County, PA",42033,2000,2000,Suppressed,83382,Suppressed,Suppressed,Suppressed,,,,,
322,322,"Clearfield County, PA",42033,2001,2001,Suppressed,82987,Suppressed,Suppressed,Suppressed,,,,,
323,323,"Clearfield County, PA",42033,2002,2002,Suppressed,82925,Suppressed,Suppressed,Suppressed,,,,,
324,324,"Clearfield County, PA",42033,2003,2003,Suppressed,82422,Suppressed,Suppressed,Suppressed,,,,,
325,325,"Clearfield County, PA",42033,2004,2004,Suppressed,82040,Suppressed,Suppressed,Suppressed,,,,,
326,326,"Clearfield County, PA",42033,2005,2005,Suppressed,81816,Suppressed,Suppressed,Suppressed,,,,,
327,327,"Clearfield County, PA",42033,2006,2006,Suppressed,82461,Suppressed,Suppressed,Suppressed,,,,,
328,328,"Clearfield County, PA",42033,2007,2007,Suppressed,82558,Suppressed,Suppressed,Suppressed,,,,,
329,329,"Clearfield County, PA",42033,2008,2008,Suppressed,82130,Suppressed,Suppressed,Suppressed,,,,,
330,330,"Clearfield County, PA",42033,2009,2009,Suppressed,81942,Suppressed,Suppressed,Suppressed,,,,,
331,331,"Clearfield County, PA",42033,2010,2010,Suppressed,81642,Suppressed,Suppressed,Suppressed,45179.0,16.4,12.0,56.3,
332,332,"Clearfield County, PA",42033,2011,2011,Suppressed,81445,Suppressed,Suppressed,Suppressed,54045.0,14.1,8.0,56.4,
333,333,"Clearfield County, PA",42033,2012,2012,Suppressed,81184,Suppressed,Suppressed,Suppressed,49415.0,13.7,7.9,56.3,
334,334,"Clearfield County, PA",42033,2013,2013,Suppressed,81174,Suppressed,Suppressed,Suppressed,50500.0,16.4,9.2,52.7,
335,335,"Clearfield County, PA",42033,2014,2014,Suppressed,81191,Suppressed,Suppressed,Suppressed,47848.0,16.5,7.2,52.3,
336,336,"Clearfield County, PA",42033,2015,2015,Suppressed,80994,Suppressed,Suppressed,Suppressed,54258.0,17.1,8.3,52.8,
337,337,"Clearfield County, PA",42033,2016,2016,Suppressed,80596,Suppressed,Suppressed,Suppressed,58404.0,13.2,8.0,53.8,
338,338,"Clearfield County, PA",42033,2017,2017,Suppressed,79685,Suppressed,Suppressed,Suppressed,59712.0,14.8,9.8,55.6,0.0
339,339,"Clearfield County, PA",42033,2018,2018,15,79388,Unreliable,10.6,31.2,61193.0,15.5,3.9,54.3,2.0533333333333332
340,340,"Clinton County, PA",42035,1999,1999,Suppressed,37888,Suppressed,Suppressed,Suppressed,,,,,
341,341,"Clinton County, PA",42035,2000,2000,Suppressed,37914,Suppressed,Suppressed,Suppressed,,,,,
342,342,"Clinton County, PA",42035,2001,2001,Suppressed,37945,Suppressed,Suppressed,Suppressed,,,,,
343,343,"Clinton County, PA",42035,2002,2002,Suppressed,38007,Suppressed,Suppressed,Suppressed,,,,,
344,344,"Clinton County, PA",42035,2003,2003,Suppressed,38143,Suppressed,Suppressed,Suppressed,,,,,
345,345,"Clinton County, PA",42035,2004,2004,Suppressed,38227,Suppressed,Suppressed,Suppressed,,,,,
346,346,"Clinton County, PA",42035,2005,2005,Suppressed,38418,Suppressed,Suppressed,Suppressed,,,,,
347,347,"Clinton County, PA",42035,2006,2006,Suppressed,38730,Suppressed,Suppressed,Suppressed,,,,,
348,348,"Clinton County, PA",42035,2007,2007,Suppressed,38859,Suppressed,Suppressed,Suppressed,,,,,
349,349,"Clinton County, PA",42035,2008,2008,Suppressed,38955,Suppressed,Suppressed,Suppressed,,,,,
350,350,"Clinton County, PA",42035,2009,2009,Suppressed,39074,Suppressed,Suppressed,Suppressed,,,,,
351,351,"Clinton County, PA",42035,2010,2010,Suppressed,39238,Suppressed,Suppressed,Suppressed,,,,,
352,352,"Clinton County, PA",42035,2011,2011,Suppressed,39208,Suppressed,Suppressed,Suppressed,,,,,
353,353,"Clinton County, PA",42035,2012,2012,Suppressed,39517,Suppressed,Suppressed,Suppressed,,,,,
354,354,"Clinton County, PA",42035,2013,2013,Suppressed,39954,Suppressed,Suppressed,Suppressed,,,,,
355,355,"Clinton County, PA",42035,2014,2014,Suppressed,39745,Suppressed,Suppressed,Suppressed,,,,,
356,356,"Clinton County, PA",42035,2015,2015,Suppressed,39441,Suppressed,Suppressed,Suppressed,,,,,
357,357,"Clinton County, PA",42035,2016,2016,Suppressed,39233,Suppressed,Suppressed,Suppressed,,,,,0.0
358,358,"Clinton County, PA",42035,2017,2017,Suppressed,38998,Suppressed,Suppressed,Suppressed,,,,,0.0
359,359,"Clinton County, PA",42035,2018,2018,Suppressed,38684,Suppressed,Suppressed,Suppressed,,,,,0.0
360,360,"Columbia County, PA",42037,1999,1999,Suppressed,64301,Suppressed,Suppressed,Suppressed,,,,,
361,361,"Columbia County, PA",42037,2000,2000,Suppressed,64151,Suppressed,Suppressed,Suppressed,,,,,
362,362,"Columbia County, PA",42037,2001,2001,Suppressed,64298,Suppressed,Suppressed,Suppressed,,,,,
363,363,"Columbia County, PA",42037,2002,2002,Suppressed,64601,Suppressed,Suppressed,Suppressed,,,,,
364,364,"Columbia County, PA",42037,2003,2003,Suppressed,65001,Suppressed,Suppressed,Suppressed,,,,,
365,365,"Columbia County, PA",42037,2004,2004,Suppressed,65337,Suppressed,Suppressed,Suppressed,,,,,
366,366,"Columbia County, PA",42037,2005,2005,Suppressed,65535,Suppressed,Suppressed,Suppressed,,,,,
367,367,"Columbia County, PA",42037,2006,2006,Suppressed,65882,Suppressed,Suppressed,Suppressed,,,,,
368,368,"Columbia County, PA",42037,2007,2007,Suppressed,66196,Suppressed,Suppressed,Suppressed,,,,,
369,369,"Columbia County, PA",42037,2008,2008,Suppressed,66645,Suppressed,Suppressed,Suppressed,,,,,
370,370,"Columbia County, PA",42037,2009,2009,Suppressed,67220,Suppressed,Suppressed,Suppressed,,,,,
371,371,"Columbia County, PA",42037,2010,2010,Suppressed,67295,Suppressed,Suppressed,Suppressed,55200.0,16.4,6.0,58.1,
372,372,"Columbia County, PA",42037,2011,2011,Suppressed,67476,Suppressed,Suppressed,Suppressed,53503.0,16.2,7.2,57.0,
373,373,"Columbia County, PA",42037,2012,2012,Suppressed,66887,Suppressed,Suppressed,Suppressed,58957.0,11.8,6.0,59.6,
374,374,"Columbia County, PA",42037,2013,2013,Suppressed,66797,Suppressed,Suppressed,Suppressed,61904.0,18.7,5.7,59.8,
375,375,"Columbia County, PA",42037,2014,2014,Suppressed,67122,Suppressed,Suppressed,Suppressed,60906.0,13.4,4.5,54.6,
376,376,"Columbia County, PA",42037,2015,2015,Suppressed,66672,Suppressed,Suppressed,Suppressed,58483.0,15.5,6.0,55.0,
377,377,"Columbia County, PA",42037,2016,2016,10,66420,Unreliable,7.2,27.7,64433.0,12.7,4.7,58.7,9.7
378,378,"Columbia County, PA",42037,2017,2017,Suppressed,65932,Suppressed,Suppressed,Suppressed,65411.0,13.3,4.3,59.1,9.18
379,379,"Columbia County, PA",42037,2018,2018,12,65456,Unreliable,9.5,32,64635.0,11.5,3.3,59.1,
380,380,"Crawford County, PA",42039,1999,1999,Suppressed,90149,Suppressed,Suppressed,Suppressed,,,,,
381,381,"Crawford County, PA",42039,2000,2000,Suppressed,90366,Suppressed,Suppressed,Suppressed,,,,,
382,382,"Crawford County, PA",42039,2001,2001,Suppressed,90105,Suppressed,Suppressed,Suppressed,,,,,
383,383,"Crawford County, PA",42039,2002,2002,Suppressed,90031,Suppressed,Suppressed,Suppressed,,,,,
384,384,"Crawford County, PA",42039,2003,2003,Suppressed,89846,Suppressed,Suppressed,Suppressed,,,,,
385,385,"Crawford County, PA",42039,2004,2004,Suppressed,89682,Suppressed,Suppressed,Suppressed,,,,,
386,386,"Crawford County, PA",42039,2005,2005,Suppressed,89452,Suppressed,Suppressed,Suppressed,,,,,
387,387,"Crawford County, PA",42039,2006,2006,Suppressed,89496,Suppressed,Suppressed,Suppressed,,,,,
388,388,"Crawford County, PA",42039,2007,2007,Suppressed,89544,Suppressed,Suppressed,Suppressed,,,,,
389,389,"Crawford County, PA",42039,2008,2008,Suppressed,89023,Suppressed,Suppressed,Suppressed,,,,,
390,390,"Crawford County, PA",42039,2009,2009,Suppressed,89044,Suppressed,Suppressed,Suppressed,,,,,
391,391,"Crawford County, PA",42039,2010,2010,Suppressed,88765,Suppressed,Suppressed,Suppressed,47915.0,20.7,9.8,58.0,
392,392,"Crawford County, PA",42039,2011,2011,Suppressed,88740,Suppressed,Suppressed,Suppressed,52533.0,14.1,7.9,56.9,
393,393,"Crawford County, PA",42039,2012,2012,Suppressed,87598,Suppressed,Suppressed,Suppressed,52925.0,15.4,9.3,58.8,
394,394,"Crawford County, PA",42039,2013,2013,Suppressed,87376,Suppressed,Suppressed,Suppressed,55395.0,13.9,6.1,56.3,
395,395,"Crawford County, PA",42039,2014,2014,Suppressed,87175,Suppressed,Suppressed,Suppressed,58468.0,14.1,7.2,58.4,
396,396,"Crawford County, PA",42039,2015,2015,14,86484,Unreliable,8.9,27.2,57529.0,15.0,5.0,57.8,
397,397,"Crawford County, PA",42039,2016,2016,23,86257,26.7,16.9,40,61696.0,13.7,5.9,57.3,6.41
398,398,"Crawford County, PA",42039,2017,2017,18,86159,Unreliable,12.4,33,64122.0,14.1,6.1,60.1,7.853333333333333
399,399,"Crawford County, PA",42039,2018,2018,20,85063,23.5,14.4,36.3,64645.0,12.6,5.5,58.8,8.683333333333334
400,400,"Cumberland County, PA",42041,1999,1999,Suppressed,213282,Suppressed,Suppressed,Suppressed,,,,,
401,401,"Cumberland County, PA",42041,2000,2000,Suppressed,213674,Suppressed,Suppressed,Suppressed,,,,,
402,402,"Cumberland County, PA",42041,2001,2001,Suppressed,215087,Suppressed,Suppressed,Suppressed,,,,,
403,403,"Cumberland County, PA",42041,2002,2002,Suppressed,217318,Suppressed,Suppressed,Suppressed,,,,,
404,404,"Cumberland County, PA",42041,2003,2003,Suppressed,219351,Suppressed,Suppressed,Suppressed,,,,,
405,405,"Cumberland County, PA",42041,2004,2004,Suppressed,221225,Suppressed,Suppressed,Suppressed,,,,,
406,406,"Cumberland County, PA",42041,2005,2005,Suppressed,223361,Suppressed,Suppressed,Suppressed,,,,,
407,407,"Cumberland County, PA",42041,2006,2006,Suppressed,226835,Suppressed,Suppressed,Suppressed,,,,,
408,408,"Cumberland County, PA",42041,2007,2007,Suppressed,228718,Suppressed,Suppressed,Suppressed,,,,,
409,409,"Cumberland County, PA",42041,2008,2008,Suppressed,231357,Suppressed,Suppressed,Suppressed,,,,,
410,410,"Cumberland County, PA",42041,2009,2009,Suppressed,233910,Suppressed,Suppressed,Suppressed,,,,,
411,411,"Cumberland County, PA",42041,2010,2010,Suppressed,235406,Suppressed,Suppressed,Suppressed,71800.0,6.8,5.5,65.8,
412,412,"Cumberland County, PA",42041,2011,2011,Suppressed,237892,Suppressed,Suppressed,Suppressed,73140.0,7.6,6.4,65.9,
413,413,"Cumberland County, PA",42041,2012,2012,Suppressed,238614,Suppressed,Suppressed,Suppressed,76608.0,11.4,7.4,65.2,
414,414,"Cumberland County, PA",42041,2013,2013,Suppressed,241212,Suppressed,Suppressed,Suppressed,77133.0,8.5,6.0,64.1,
415,415,"Cumberland County, PA",42041,2014,2014,13,243762,Unreliable,2.8,9.1,78571.0,9.1,4.2,64.9,
416,416,"Cumberland County, PA",42041,2015,2015,21,246338,8.5,5.3,13,81144.0,6.7,4.1,65.3,
417,417,"Cumberland County, PA",42041,2016,2016,34,248506,13.7,9.5,19.1,82236.0,7.7,4.1,64.0,12.175
418,418,"Cumberland County, PA",42041,2017,2017,38,250066,15.2,10.8,20.9,87353.0,6.7,3.0,63.3,16.75
419,419,"Cumberland County, PA",42041,2018,2018,28,251423,11.1,7.4,16.1,94267.0,6.9,3.8,66.1,14.91
420,420,"Dauphin County, PA",42043,1999,1999,Suppressed,251329,Suppressed,Suppressed,Suppressed,,,,,
421,421,"Dauphin County, PA",42043,2000,2000,Suppressed,251798,Suppressed,Suppressed,Suppressed,,,,,
422,422,"Dauphin County, PA",42043,2001,2001,Suppressed,252500,Suppressed,Suppressed,Suppressed,,,,,
423,423,"Dauphin County, PA",42043,2002,2002,Suppressed,254339,Suppressed,Suppressed,Suppressed,,,,,
424,424,"Dauphin County, PA",42043,2003,2003,Suppressed,255585,Suppressed,Suppressed,Suppressed,,,,,
425,425,"Dauphin County, PA",42043,2004,2004,Suppressed,256194,Suppressed,Suppressed,Suppressed,,,,,
426,426,"Dauphin County, PA",42043,2005,2005,Suppressed,257673,Suppressed,Suppressed,Suppressed,,,,,
427,427,"Dauphin County, PA",42043,2006,2006,Suppressed,260312,Suppressed,Suppressed,Suppressed,,,,,
428,428,"Dauphin County, PA",42043,2007,2007,Suppressed,263096,Suppressed,Suppressed,Suppressed,,,,,
429,429,"Dauphin County, PA",42043,2008,2008,Suppressed,265395,Suppressed,Suppressed,Suppressed,,,,,
430,430,"Dauphin County, PA",42043,2009,2009,Suppressed,267090,Suppressed,Suppressed,Suppressed,,,,,
431,431,"Dauphin County, PA",42043,2010,2010,Suppressed,268100,Suppressed,Suppressed,Suppressed,65214.0,14.4,7.5,65.6,
432,432,"Dauphin County, PA",42043,2011,2011,Suppressed,268977,Suppressed,Suppressed,Suppressed,69955.0,12.8,9.5,67.4,
433,433,"Dauphin County, PA",42043,2012,2012,10,269665,Unreliable,1.8,6.8,67318.0,13.4,7.4,66.8,
434,434,"Dauphin County, PA",42043,2013,2013,21,270937,7.8,4.8,11.8,71208.0,14.1,7.7,67.1,
435,435,"Dauphin County, PA",42043,2014,2014,17,271453,Unreliable,3.6,10,73283.0,13.6,5.7,64.3,
436,436,"Dauphin County, PA",42043,2015,2015,25,272983,9.2,5.9,13.5,68356.0,14.1,6.0,65.0,
437,437,"Dauphin County, PA",42043,2016,2016,27,273707,9.9,6.5,14.4,77859.0,11.1,5.0,65.3,20.4
438,438,"Dauphin County, PA",42043,2017,2017,28,275710,10.2,6.7,14.7,78220.0,12.2,4.2,65.9,21.365000000000002
439,439,"Dauphin County, PA",42043,2018,2018,57,277097,20.6,15.6,26.7,81631.0,13.7,4.3,66.2,16.25
440,440,"Delaware County, PA",42045,1999,1999,51,550820,9.3,6.9,12.2,,,,,
441,441,"Delaware County, PA",42045,2000,2000,15,550864,Unreliable,1.5,4.5,,,,,
442,442,"Delaware County, PA",42045,2001,2001,10,552041,Unreliable,0.9,3.3,,,,,
443,443,"Delaware County, PA",42045,2002,2002,13,551929,Unreliable,1.3,4,,,,,
444,444,"Delaware County, PA",42045,2003,2003,15,552111,Unreliable,1.5,4.5,,,,,
445,445,"Delaware County, PA",42045,2004,2004,12,551508,Unreliable,1.1,3.8,,,,,
446,446,"Delaware County, PA",42045,2005,2005,21,552153,3.8,2.4,5.8,,,,,
447,447,"Delaware County, PA",42045,2006,2006,10,553806,Unreliable,0.9,3.3,,,,,
448,448,"Delaware County, PA",42045,2007,2007,15,554916,Unreliable,1.5,4.5,,,,,
449,449,"Delaware County, PA",42045,2008,2008,17,556246,Unreliable,1.8,4.9,,,,,
450,450,"Delaware County, PA",42045,2009,2009,23,558094,4.1,2.6,6.2,,,,,
451,451,"Delaware County, PA",42045,2010,2010,14,558979,Unreliable,1.4,4.2,79614.0,9.7,9.6,65.9,
452,452,"Delaware County, PA",42045,2011,2011,27,559494,4.8,3.2,7,84546.0,9.9,9.3,64.5,
453,453,"Delaware County, PA",42045,2012,2012,23,561098,4.1,2.6,6.2,85160.0,11.8,8.9,64.8,
454,454,"Delaware County, PA",42045,2013,2013,20,561973,3.6,2.2,5.5,90558.0,10.8,9.4,65.6,
455,455,"Delaware County, PA",42045,2014,2014,43,562960,7.6,5.5,10.3,89481.0,11.0,7.4,64.0,
456,456,"Delaware County, PA",42045,2015,2015,43,563894,7.6,5.5,10.3,94122.0,10.3,5.8,65.4,
457,457,"Delaware County, PA",42045,2016,2016,102,563402,18.1,14.6,21.6,95868.0,10.9,6.3,64.7,37.105
458,458,"Delaware County, PA",42045,2017,2017,172,564696,30.5,25.9,35,104834.0,9.7,5.1,65.3,49.9125
459,459,"Delaware County, PA",42045,2018,2018,154,564751,27.3,23,31.6,103702.0,8.6,5.3,64.7,39.3825
460,460,"Elk County, PA",42047,1999,1999,Suppressed,35264,Suppressed,Suppressed,Suppressed,,,,,
461,461,"Elk County, PA",42047,2000,2000,Suppressed,35112,Suppressed,Suppressed,Suppressed,,,,,
462,462,"Elk County, PA",42047,2001,2001,Suppressed,34778,Suppressed,Suppressed,Suppressed,,,,,
463,463,"Elk County, PA",42047,2002,2002,Suppressed,34413,Suppressed,Suppressed,Suppressed,,,,,
464,464,"Elk County, PA",42047,2003,2003,Suppressed,34144,Suppressed,Suppressed,Suppressed,,,,,
465,465,"Elk County, PA",42047,2004,2004,Suppressed,33835,Suppressed,Suppressed,Suppressed,,,,,
466,466,"Elk County, PA",42047,2005,2005,Suppressed,33385,Suppressed,Suppressed,Suppressed,,,,,
467,467,"Elk County, PA",42047,2006,2006,Suppressed,33006,Suppressed,Suppressed,Suppressed,,,,,
468,468,"Elk County, PA",42047,2007,2007,Suppressed,32833,Suppressed,Suppressed,Suppressed,,,,,
469,469,"Elk County, PA",42047,2008,2008,Suppressed,32504,Suppressed,Suppressed,Suppressed,,,,,
470,470,"Elk County, PA",42047,2009,2009,Suppressed,32208,Suppressed,Suppressed,Suppressed,,,,,
471,471,"Elk County, PA",42047,2010,2010,Suppressed,31946,Suppressed,Suppressed,Suppressed,,,,,
472,472,"Elk County, PA",42047,2011,2011,Suppressed,31751,Suppressed,Suppressed,Suppressed,,,,,
473,473,"Elk County, PA",42047,2012,2012,Suppressed,31550,Suppressed,Suppressed,Suppressed,,,,,
474,474,"Elk County, PA",42047,2013,2013,Suppressed,31479,Suppressed,Suppressed,Suppressed,,,,,
475,475,"Elk County, PA",42047,2014,2014,Suppressed,31194,Suppressed,Suppressed,Suppressed,,,,,
476,476,"Elk County, PA",42047,2015,2015,Suppressed,30872,Suppressed,Suppressed,Suppressed,,,,,
477,477,"Elk County, PA",42047,2016,2016,Suppressed,30480,Suppressed,Suppressed,Suppressed,,,,,
478,478,"Elk County, PA",42047,2017,2017,Suppressed,30197,Suppressed,Suppressed,Suppressed,,,,,0.0
479,479,"Elk County, PA",42047,2018,2018,Suppressed,30169,Suppressed,Suppressed,Suppressed,,,,,0.0
480,480,"Erie County, PA",42049,1999,1999,Suppressed,281294,Suppressed,Suppressed,Suppressed,,,,,
481,481,"Erie County, PA",42049,2000,2000,Suppressed,280843,Suppressed,Suppressed,Suppressed,,,,,
482,482,"Erie County, PA",42049,2001,2001,Suppressed,280647,Suppressed,Suppressed,Suppressed,,,,,
483,483,"Erie County, PA",42049,2002,2002,Suppressed,280379,Suppressed,Suppressed,Suppressed,,,,,
484,484,"Erie County, PA",42049,2003,2003,Suppressed,280153,Suppressed,Suppressed,Suppressed,,,,,
485,485,"Erie County, PA",42049,2004,2004,11,277864,Unreliable,2,7.1,,,,,
486,486,"Erie County, PA",42049,2005,2005,16,277211,Unreliable,3.3,9.4,,,,,
